	Macro.c08.NLRP3	Macro.c07.LYVE1	Macro.c05.INHBA	Macro.c01.C1QC	Macro.c03.GPNMB	Macro.c04.IL1B	Macro.c02.FN1	Macro.c06.ISG15	Macro.c09.SPP1
MATN1	0.002759215	0.000888239	0	0.003053585	0.001551126	0.002076192	0.00078515	0.003691227	0.001255892
MATN2	0.000573711	0.002782911	0.001467726	0.000663199	0.000628188	0.000518256	0.000427389	0.000643619	0.000257046
MATN4	0	0.000407357	0	9.87E-05	0.000313174	0.000200223	0.000421001	0	0
MATR3	0.007039368	0.010931551	0.009360297	0.009545261	0.015591533	0.010761015	0.009623375	0.008570081	0.011552834
MAU2	0.032900135	0.06865778	0.035007832	0.054219853	0.041216748	0.047661287	0.034701563	0.052807597	0.056973998
MAVS	0.055649609	0.086298643	0.041013531	0.068424801	0.057335716	0.064565593	0.057557956	0.05969417	0.051516472
MAX	0.159321549	0.363543491	0.311914256	0.380834718	0.359322386	0.390415343	0.262174313	0.358974553	0.237557605
MAZ	0.099231951	0.13739835	0.068605748	0.125635161	0.106682671	0.078191384	0.082544768	0.124940161	0.145571699
MB	0	0	0	0	0	0	0.001028439	0	0
MB21D2	0.055102502	0.120484242	0.165314767	0.086332499	0.086792945	0.095224096	0.074905583	0.075967738	0.098332444
MBD1	0.087979682	0.08613299	0.065266292	0.076536566	0.076446498	0.070654065	0.056621362	0.080548739	0.096194275
MBD2	0.207723602	0.111559854	0.102777397	0.09707134	0.077027315	0.059023286	0.124942724	0.246413416	0.141794854
MBD3	0.031039068	0.059107853	0.022497435	0.053837806	0.027867853	0.022101054	0.029539657	0.044830993	0.040607078
MBD4	0.067193472	0.124206989	0.093241093	0.175774036	0.177771341	0.112253197	0.101847617	0.117743342	0.162975242
MBD5	0.042510403	0.041439696	0.029315615	0.035641943	0.0255519	0.030880294	0.019819275	0.040963937	0.043516695
MBD6	0.09906372	0.154274443	0.060671097	0.107915048	0.091585139	0.113151618	0.070362371	0.106634661	0.086889453
MBIP	0.006814805	0.051232901	0.027782353	0.055755283	0.039449781	0.03964653	0.025867663	0.019252251	0.036180748
MBLAC1	0.002514793	0.003448968	0.002611162	0.004383861	0.00583105	0.004505718	0.003177293	0.00086864	0.00424718
MBLAC2	0.000989337	0.007762121	0.004826337	0.007823679	0.006673601	0.008901176	0.004488445	0.002191825	0.003458375
MBNL1	0.654773978	0.623215887	0.629474876	0.540433068	0.487479776	0.51972516	0.502904594	0.744344917	0.556194765
MBNL2	0.080089953	0.176721065	0.097484358	0.151249234	0.124601182	0.14643272	0.109111796	0.080068846	0.155149546
MBNL3	0.024452306	0.036864571	0.021864519	0.028642642	0.018813705	0.021949422	0.019622748	0.02073302	0.02039616
MBOAT1	0.019102687	0.039104509	0.015930818	0.020276949	0.018803566	0.021494578	0.024968256	0.022703245	0.012865278
MBOAT2	0.01275154	0.016186845	0.023009745	0.010025339	0.017570622	0.023304288	0.025669723	0.024686861	0.01147568
MBOAT4	0.000210275	0.000342393	0.000898724	0.000193079	0.001117312	0.00077958	0.001305852	0.000848997	0.000238054
MBOAT7	0.402089783	0.162370152	0.239264559	0.171499929	0.241369993	0.231999108	0.256088379	0.397130492	0.319306133
MBP	0.29820597	0.288626452	0.273535254	0.273836216	0.312437934	0.291122594	0.267839933	0.290628643	0.214120022
MBTD1	0.013637101	0.028358032	0.013693096	0.021332162	0.017347443	0.020231349	0.014335221	0.0190815	0.016364234
MBTPS1	0.072195643	0.084646935	0.059146975	0.075870419	0.064707232	0.057188443	0.068959346	0.077108322	0.086058974
MBTPS2	0.011703502	0.027311293	0.013721031	0.025550095	0.020850278	0.023753199	0.017374771	0.020843612	0.018058488
MC1R	0.002732241	0.003986663	0.00121304	0.00381345	0.000957306	0.000869127	0	0.000688334	0.005250411
MCAM	0.000313803	0.000356423	0.001623465	0.000569051	0.000258553	0.001400724	0.001898078	0	0.001784778
MCAT	0.011225318	0.018277111	0.007091909	0.019659527	0.020654196	0.015768599	0.009485214	0.018451618	0.016068153
MCC	0.000154707	0.01863105	0.008325911	0.014668699	0.004876865	0.007393934	0	0.001727131	0.001886312
MCCC1	0.020403204	0.076679119	0.051890416	0.068228205	0.078811752	0.086448697	0.055615	0.047667779	0.030696219
MCCC2	0.032404705	0.068239042	0.049353535	0.067212297	0.078321418	0.075676031	0.070770848	0.054372941	0.049646171
MCCD1	0	0.000362085	0	0.000114392	0	0	0	0	0
MCEE	0.017627288	0.04335005	0.01874981	0.048320095	0.042365758	0.033196607	0.031409053	0.028777325	0.031193257
MCEMP1	0.943641673	0.025995837	0.24458422	0.042481402	0.053546781	0.0231085	0.344027656	0.4507734	0.617622748
MCF2	0	0.000577932	0	0.000244519	0	0	0.000374844	0	0
MCF2L	0	0.008625142	0.026377309	0.007145592	0.008022211	0.014749457	0.002452569	0.000620361	0.000245854
MCF2L2	0.029194538	0.035692501	0.1218743	0.029894728	0.023472226	0.039273587	0.017814649	0.027354742	0.02515424
MCFD2	0.108039143	0.142797718	0.120060555	0.17590047	0.202261372	0.141268935	0.166153964	0.15837302	0.220775515
MCL1	2.27402658	1.875392722	1.854752315	1.514505998	1.490876331	1.867911033	1.895536336	1.840990591	2.020126617
MCM10	0.000228204	0.001572185	0.001334932	0.000484736	0.0016509	0.000884177	0.000904897	0	0.00036668
MCM2	0.00371909	0.014519999	0.014753363	0.015483813	0.016933903	0.010698262	0.013382617	0.01585511	0.010580872
MCM3	0.01104859	0.047670398	0.027784302	0.05322142	0.052978517	0.042360718	0.035552844	0.03706357	0.020365686
MCM3AP	0.073980095	0.132054923	0.083514872	0.119194241	0.114242668	0.125312744	0.090777559	0.087703707	0.09372359
MCM4	0.006152436	0.021159137	0.024596851	0.031517359	0.02964559	0.014863186	0.018695157	0.016389904	0.013720656
MCM5	0.06890579	0.153382654	0.164759369	0.167312382	0.18492977	0.183151301	0.174788413	0.126342957	0.148043709
MCM6	0.007326827	0.026828785	0.016971226	0.033401223	0.032118369	0.024008834	0.01993828	0.020227233	0.014343518
MCM7	0.028082018	0.054662225	0.040417933	0.049882063	0.04792307	0.044393595	0.038024848	0.045384925	0.049254135
MCM8	0.017175939	0.006431985	0.004808576	0.005546302	0.002611087	0.004120972	0.003665883	0.012644372	0.007483343
MCM9	0.014361984	0.030489493	0.022583769	0.023497496	0.028379811	0.025988208	0.021719739	0.020531096	0.018364678
MCMBP	0.093471447	0.128271554	0.10164413	0.113630486	0.114091133	0.108504079	0.091540089	0.135120492	0.105094842
MCMDC2	0.000619006	0.002422863	0.000596006	0.00266668	0.002065129	0.002510834	0.000415805	0.000945425	0.002451358
MCOLN1	0.246906147	0.39877735	0.225921536	0.391114635	0.231640104	0.186070063	0.169423488	0.238960156	0.313640149
MCOLN2	0.026785881	0.03402464	0.367012243	0.065383325	0.063781487	0.131727415	0.048795738	0.180585356	0.026658778
MCOLN3	0	0.0036954	0.003693741	0.003214279	0.002811074	0.001139846	0.000396353	0	0.002042297
MCPH1	0.012522758	0.046747803	0.020307943	0.038714406	0.045851333	0.031679115	0.018696728	0.030748099	0.032502
MCRS1	0.069065836	0.080424831	0.079385174	0.106977512	0.099257544	0.084863918	0.087778132	0.132389015	0.097644127
MCTP1	0.361299517	0.403822005	0.333123752	0.30243496	0.231547847	0.412162726	0.239571821	0.389577108	0.297159332
MCTP2	0.127570181	0.003882525	0.011320085	0.001513185	0.000177237	0.000217645	0	0.027573379	0.017272851
MCTS1	0.155542827	0.193385951	0.178727828	0.25033055	0.272478581	0.224680825	0.23854015	0.272539008	0.208592895
MCU	0.014736109	0.029720978	0.023078074	0.023799082	0.020652071	0.020600938	0.018906531	0.021936617	0.031276712
MCUR1	0.091432135	0.172637955	0.116909745	0.2216773	0.218801773	0.163580629	0.131397592	0.171410265	0.156448582
MDC1	0.020477271	0.036341926	0.028482693	0.032700279	0.026931577	0.033099393	0.022184276	0.018222223	0.028122293
MDFIC	0.068294826	0.127067003	0.043761329	0.09500948	0.121570672	0.101536954	0.096942659	0.132933701	0.088994363
MDGA1	0.000143027	0.00208895	0	0.000889971	0.000815475	0.001862283	0	0	0.000607302
MDH1	0.208046146	0.333096697	0.322197292	0.457481021	0.521883069	0.353460031	0.407428059	0.462935192	0.382194475
MDH2	0.489369186	0.408902522	0.455554136	0.528381069	0.634391887	0.477719847	0.627750872	0.669182465	0.577565218
MDK	0.001830974	0.021424238	0.007165731	0.051521106	0.037796646	0.025098295	0.005262399	0.026393391	0.036351025
MDM1	0.011876609	0.016574831	0.013892529	0.020513251	0.021243919	0.022875569	0.012245431	0.009564708	0.013547607
MDM2	0.147743293	0.207822703	0.146536282	0.181963819	0.17001504	0.221550292	0.167282645	0.157032845	0.184161622
MDM4	0.07702591	0.199929817	0.078239104	0.112045802	0.07532465	0.096209692	0.068852315	0.109245881	0.084822271
MDN1	0.033541827	0.049516647	0.035510228	0.037639211	0.038344981	0.041627878	0.039338259	0.040397855	0.041260893
MDP1	0.061687301	0.08085326	0.069969155	0.09864484	0.106845084	0.087872859	0.094326464	0.089048196	0.101493241
MDS2	0	0	0	0.000100194	0	0	0	0	0
ME1	0.011086797	0.19978116	0.026328077	0.204655967	0.089374026	0.122141794	0.012217449	0.033519529	0.070327373
ME2	0.176403988	0.223239078	0.16481013	0.249184375	0.256003223	0.230988132	0.243585603	0.29178966	0.255402523
ME3	0.006015136	0.022067361	0.006245165	0.011007485	0.013876956	0.014470971	0.014001169	0.004767735	0.018621928
MEA1	0.199616827	0.227074346	0.256804003	0.367347454	0.386421533	0.270332689	0.325478493	0.362083087	0.400743411
MEAF6	0.12745693	0.225649871	0.184481784	0.268845324	0.281587437	0.245663112	0.23157714	0.185562355	0.21989726
MECOM	0	0.000952546	0	0.000508601	0	0.000931443	0	0.000962633	0
MECP2	0.299511526	0.167254186	0.172388736	0.144695432	0.151110249	0.134440092	0.19486992	0.186248698	0.236413394
MECR	0.015880819	0.024568993	0.019192615	0.035625252	0.050653335	0.032842602	0.035310698	0.034727775	0.037350913
MED1	0.055288567	0.08488593	0.050066275	0.062389828	0.06076927	0.04783334	0.069839725	0.072177264	0.074140297
MED10	0.174477314	0.184547374	0.153121962	0.191728235	0.200871075	0.143932096	0.163373969	0.218688948	0.246505828
MED11	0.030235445	0.096133608	0.047061672	0.103356936	0.098822097	0.079127734	0.057710459	0.052314958	0.05766479
MED12	0.049775618	0.037949246	0.045555636	0.041501916	0.034272104	0.041405471	0.041320065	0.044444466	0.043076091
MED12L	0.001046894	0.004473079	0.004351132	0.002250857	0.001759335	0.003384872	0.000956136	0.006715395	0.000440484
MED13	0.19924059	0.151244077	0.138256883	0.110499238	0.069560953	0.089516787	0.132622132	0.182520535	0.155192959
MED13L	0.21490938	0.206011825	0.139004909	0.146493308	0.127173344	0.161953218	0.171813215	0.21178806	0.134811015
MED14	0.068158463	0.077074486	0.058710329	0.0604045	0.060143435	0.05877975	0.059720618	0.063019249	0.056844602
MED14OS	0.046160622	0.028289418	0.035062031	0.031637031	0.027810091	0.033609036	0.035516622	0.042656605	0.050232381
MED15	0.151355332	0.183448971	0.153520791	0.159182461	0.125813447	0.135726324	0.111417357	0.20030591	0.168982765
MED16	0.048941122	0.064090385	0.049811275	0.069711691	0.059383228	0.052357907	0.044612685	0.081047865	0.075477373
MED17	0.066475138	0.061344028	0.046396192	0.055818684	0.069940274	0.057781548	0.05816856	0.066037526	0.068684151
MED18	0.02160648	0.016121385	0.033351716	0.020308383	0.024118365	0.018328623	0.030842639	0.013201032	0.027566666
MED19	0.060576574	0.076728693	0.057118004	0.076181639	0.095840879	0.070505522	0.085253252	0.097936066	0.088691935
MED20	0.011284979	0.012422768	0.007729803	0.017722278	0.011245801	0.008903957	0.013531862	0.014732283	0.014857485
MED21	0.027648452	0.080997697	0.054866001	0.072823061	0.073707395	0.057504097	0.037642464	0.055450631	0.079603999
MED22	0.013424694	0.043444615	0.014512446	0.03417396	0.020859442	0.026277337	0.013192659	0.023684176	0.01749994
MED23	0.021878028	0.050918683	0.017534966	0.040313161	0.041494193	0.029839562	0.028352801	0.028658497	0.032572323
MED24	0.034287311	0.06172132	0.037246883	0.06101714	0.051452057	0.055166646	0.049468478	0.046322705	0.048595021
MED25	0.053756312	0.080451398	0.072597442	0.091038451	0.063901037	0.061152819	0.059351956	0.077862371	0.090466014
MED26	0.02318157	0.036374516	0.017672358	0.026230079	0.023777497	0.036544531	0.026807048	0.029408814	0.02849944
MED27	0.04800741	0.057921483	0.069763543	0.072049095	0.093582273	0.074707225	0.073742209	0.088181836	0.06345458
MED28	0.22120042	0.196713277	0.200996728	0.20560468	0.27476193	0.218173987	0.24435596	0.255551684	0.221014461
MED29	0.298316106	0.312226041	0.389919942	0.296429215	0.282129159	0.340342389	0.327851046	0.318587997	0.279214882
MED30	0.140775006	0.129579187	0.152114264	0.127638018	0.138453701	0.128152343	0.116366663	0.151406099	0.181529432
MED31	0.028842562	0.047013149	0.036303725	0.050234946	0.046422326	0.032159599	0.026877022	0.065036371	0.076046235
MED4	0.105516502	0.138209782	0.093320935	0.130133323	0.153010316	0.108269904	0.149046107	0.140190955	0.150570372
MED6	0.062064715	0.072898861	0.05685856	0.072467791	0.079655496	0.0579479	0.067398723	0.110924856	0.109795279
MED7	0.027471481	0.044455199	0.034119647	0.047592983	0.045030248	0.030889698	0.02422405	0.030021524	0.03819835
MED8	0.101295735	0.117803513	0.106354009	0.162064378	0.174835256	0.092919883	0.137466596	0.185081326	0.165197062
MED9	0.013124277	0.017123409	0.011073686	0.016364052	0.022123646	0.01251553	0.019079457	0.02136886	0.016492537
MEF2A	0.18945031	0.56740212	0.450904223	0.502005712	0.550617054	0.664517782	0.469630291	0.280784847	0.217256535
MEF2B	0.001335407	0.001247258	0.000579991	0.001671832	0.000590539	0.000552471	0	0	0.000464851
MEF2C	0.23584273	0.689162915	0.539695834	0.522082449	0.470848163	0.536449649	0.312933734	0.271938188	0.175101821
MEF2D	0.206342097	0.166270506	0.143520447	0.118974646	0.085305782	0.104416787	0.139349453	0.159496794	0.169449792
MEFV	0.251214836	0.039091769	0.108934426	0.037791953	0.035119537	0.049638272	0.080403295	0.183995129	0.045880645
MEG3	0.000906022	0.000153931	0	0.00070597	0.000241818	0.002760896	0	0	0.001055897
MEGF6	0.004881044	0.017042501	0.012510218	0.01964832	0.008937416	0.014346036	0.00753447	0.003506422	0.003560936
MEGF8	0.007952379	0.020905259	0.005433393	0.017820131	0.0107638	0.014293793	0.005111831	0.006520699	0.015963914
MEGF9	0.123609104	0.076632266	0.053578745	0.058417474	0.099884807	0.091877396	0.139563661	0.095541094	0.087181945
MEI1	0.052087077	0.011524771	0.054997598	0.023823654	0.021084958	0.009484528	0.012512961	0.062715739	0.065718506
MEIG1	0	0.000800631	0	0.000717318	0.000882406	0.000207361	0	0	0
MEIKIN	0.006269322	0.008761012	0.042801381	0.01992017	0.009008844	0.011431079	0.013444016	0.005438969	0.020342042
MEIOC	0.000621731	0.003520321	0	0.001131814	0.000452075	0.002560496	0	0.001292267	0.000206805
MEIS1	0	0.001253777	0	0	0	0	0	0.000712955	0
MEIS2	0.000360235	0.003530731	0	0.000506439	0.000803019	0.000886174	0	0	0.000425933
MEIS3	0.000146171	0.001108082	0	0.000501596	0	0.000478549	0	0	0.000686878
MELK	0	0.000943483	0.000500135	0.00332032	0.002378131	0.001348449	0	0.000716748	0.001036446
MEMO1	0.069293309	0.104831986	0.101688081	0.101027142	0.118172235	0.11492013	0.089855655	0.097650685	0.07779201
MEN1	0.014762925	0.022016491	0.010820034	0.028079223	0.026981441	0.02455086	0.015309727	0.014657573	0.018917918
MEP1A	0.000389545	0.00018263	0	0	0.000223986	0.00021456	0.000807831	0.000703627	0.00055785
MEPCE	0.108571147	0.155715785	0.069443486	0.069996217	0.043450294	0.084886281	0.082286673	0.082119421	0.113836696
MERTK	0.059615162	0.546463319	0.076630227	0.422453373	0.242464398	0.318513678	0.089187881	0.0522635	0.210303219
MESP1	0.002891115	0.003304781	0.00194013	0.010385497	0.011051299	0.005362439	0.003047227	0.002897389	0.005764925
MESP2	0	0	0	0	0.00023037	0.000469195	0.000379847	0	0
MEST	0.0045905	0.056797087	0.029393391	0.041549346	0.033142959	0.041584995	0.029095068	0.010100797	0.015578692
MET	0.017662807	0.002360603	0.012171171	0.002133542	0.001844589	0.000699654	0.004153167	0.012068784	0.038031466
METAP1	0.034825688	0.073396258	0.061802288	0.063229631	0.065420947	0.061685515	0.055890776	0.061654017	0.060237605
METAP1D	0.004812969	0.016903164	0.00500349	0.012497412	0.010624058	0.008303699	0.004817187	0.009901514	0.009445474
METAP2	0.19942711	0.23356281	0.192595171	0.238995733	0.248281203	0.215237325	0.212145588	0.252282405	0.229353254
METRN	0.00703901	0.01448964	0.005323446	0.019938964	0.022220417	0.016690131	0.007306352	0.013368346	0.021245128
METRNL	0.618746019	0.40852766	0.315934444	0.353376069	0.189699559	0.191870856	0.370616819	0.373239147	0.430230059
METTL1	0.013989586	0.025591336	0.034098714	0.032628	0.042904439	0.025265888	0.03667365	0.08070404	0.045465366
METTL14	0.016652884	0.060983601	0.027195596	0.05756668	0.053702445	0.045602322	0.033905841	0.041792701	0.043247548
METTL15	0.020425549	0.046789197	0.029936042	0.040968942	0.041856384	0.047290639	0.028069696	0.033786138	0.033002237
METTL16	0.021124208	0.036277648	0.023054908	0.031676948	0.027103653	0.030137247	0.026681522	0.021735638	0.036998111
METTL17	0.036580537	0.115683256	0.0676367	0.099314637	0.096363228	0.097281551	0.065112937	0.061759795	0.072307614
METTL18	0.002602361	0.01807244	0.003894851	0.016315466	0.017261633	0.007697007	0.004047961	0.002508621	0.010408496
METTL21A	0.165563397	0.182735772	0.157625157	0.118708904	0.104755855	0.191476461	0.096254151	0.089614871	0.098745553
METTL22	0.136204768	0.053997477	0.077212888	0.078174533	0.083202993	0.052177065	0.097673865	0.08554607	0.094167528
METTL23	0.072339547	0.139007367	0.117262958	0.156761143	0.164128697	0.144929553	0.117611665	0.126987588	0.138180157
METTL25	0.015196966	0.031211081	0.020305342	0.024364146	0.023301984	0.028133792	0.025152503	0.024513025	0.02064229
METTL2A	0.004259237	0.024751168	0.020451312	0.035404881	0.036478004	0.020004768	0.019796716	0.024464492	0.016272577
METTL2B	0.019155526	0.060415389	0.037463015	0.050549065	0.053098584	0.047645971	0.038279396	0.039300198	0.043667025
METTL3	0.023649644	0.04691372	0.030765731	0.048412413	0.034448144	0.041840935	0.026462758	0.041348829	0.037424582
METTL4	0.017216828	0.030323466	0.020104448	0.020435796	0.022000845	0.025726335	0.025377575	0.022729549	0.025546543
METTL5	0.080634868	0.165722772	0.149790432	0.200596256	0.184133947	0.167592763	0.146431698	0.146946771	0.159841192
METTL6	0.028325989	0.033284288	0.026105683	0.036526769	0.04118823	0.037152043	0.029190793	0.041645855	0.043887695
METTL7A	0.207443547	0.302165725	0.183850094	0.222733523	0.23678756	0.274469352	0.233861394	0.111258329	0.122741244
METTL7B	0.017162183	0.011923469	0.016552864	0.044695789	0.027570545	0.004753818	0.004567246	0.026024775	0.024652033
METTL8	0.015262987	0.033319423	0.024156985	0.034625215	0.037814677	0.033366682	0.041722391	0.033618376	0.029025912
METTL9	0.52297384	0.30542577	0.360313839	0.307578584	0.367701371	0.392895668	0.407971981	0.321155569	0.313738434
MEX3A	0	0.000681898	0	0.000579621	0.002058647	0.000578445	0	0	0.000148876
MEX3B	0.00914139	0.015799332	0.015535522	0.016044492	0.012042623	0.016648017	0.009025453	0.010607696	0.01388786
MEX3C	0.037765817	0.027812503	0.023196412	0.024107618	0.015171165	0.019671738	0.034303208	0.033678184	0.034488226
MEX3D	0.002632566	0.005359795	0.004968779	0.005190267	0.002685706	0.002238365	0.001766368	0.003091268	0.004089418
MFAP1	0.068479156	0.085308047	0.092372658	0.090608488	0.11251056	0.091558418	0.088847121	0.10213789	0.093395538
MFAP2	0.000169572	0.000945814	0.00103418	0.002592682	0	0	0	0	0.002745886
MFAP3	0.010280834	0.021825185	0.016032321	0.018997485	0.02195274	0.013718507	0.006690665	0.012385214	0.012806207
