	NK.c06.CD56brightCD16lo.CREM	NK.c04.CD56brightCD16lo.CCL3	NK.c05.CD56brightCD16lo.IL7R	NK.c03.CD56brightCD16lo.IL7R.RGS1lo	NK.c02.CD56brightCD16lo.GZMH	NK.c13.CD56dimCD16hi.NR4A3	NK.c12.CD56dimCD16hi.DNAJB1	NK.c10.CD56dimCD16hi.NFKBIA	NK.c07.CD56dimCD16hi.IL32	NK.c08.CD56dimCD16hi.CX3CR1	NK.c01.CD56brightCD16hi	NK.c09.CD56dimCD16hi.ZNF90	NK.c11.CD56dimCD16hi.MKI67
NUDT2	0.095503013	0.070381232	0.121212121	0.119047619	0.088888889	0.066678427	0.0757401	0.076045627	0.06779661	0.07079646	0.012987013	0.037735849	0.380952381
NUDT21	0.363931386	0.190615836	0.151515152	0.19047619	0.222222222	0.249426707	0.277201077	0.231939163	0.220338983	0.203539823	0.090909091	0.169811321	1.571428571
NUDT22	0.142790913	0.129032258	0.106060606	0.30952381	0.222222222	0.141294761	0.173010381	0.252851711	0.220338983	0.274336283	0.077922078	0.094339623	0.571428571
NUDT3	0.132127955	0.102639296	0.151515152	0.095238095	0.044444444	0.130005292	0.134563629	0.131178707	0.093220339	0.115044248	0.155844156	0.037735849	0.238095238
NUDT4	0.385720909	0.190615836	0.106060606	0.238095238	0.2	0.213970718	0.248366013	0.180608365	0.13559322	0.101769912	0.194805195	0.037735849	0.428571429
NUDT5	0.250347705	0.181818182	0.136363636	0.30952381	0.222222222	0.187158229	0.182622068	0.184410646	0.245762712	0.283185841	0.051948052	0.094339623	0.880952381
NUDT6	0.006026889	0.008797654	0	0.047619048	0.022222222	0.004233551	0.009996155	0.005703422	0	0.004424779	0	0	0.166666667
NUDT7	0.011590172	0.011730205	0	0.023809524	0.066666667	0.012524255	0.018454441	0.02661597	0.008474576	0.039823009	0.012987013	0	0.023809524
NUDT8	0.063977747	0.035190616	0.045454545	0.119047619	0.044444444	0.027870877	0.030757401	0.045627376	0.016949153	0.022123894	0.038961039	0	0.30952381
NUDT9	0.060732499	0.04398827	0.03030303	0.071428571	0.044444444	0.046039866	0.08189158	0.049429658	0.050847458	0.075221239	0.038961039	0.056603774	0.095238095
NUF2	0.030598053	0.020527859	0.015151515	0.023809524	0.088888889	0.016757806	0.034217609	0.011406844	0.008474576	0.013274336	0.012987013	0	1.738095238
NUFIP1	0.076495132	0.032258065	0.03030303	0.023809524	0.066666667	0.048685835	0.061130334	0.058935361	0.042372881	0.03539823	0	0	0.095238095
NUFIP2	0.264719518	0.164222874	0.212121212	0.166666667	0.155555556	0.210266361	0.223760092	0.176806084	0.13559322	0.163716814	0.298701299	0.037735849	0.380952381
NUGGC	0.018544274	0.008797654	0	0	0.022222222	0.006703122	0.006535948	0.013307985	0	0.004424779	0.012987013	0	0
NUMA1	0.303662494	0.219941349	0.227272727	0.19047619	0.133333333	0.285764685	0.266051519	0.201520913	0.152542373	0.292035398	0.25974026	0.113207547	0.428571429
NUMB	0.123319425	0.129032258	0.196969697	0.261904762	0.244444444	0.094902099	0.103421761	0.098859316	0.101694915	0.123893805	0.116883117	0.075471698	0.142857143
NUMBL	0.003708855	0	0	0	0	0.023637326	0.018069973	0.019011407	0.016949153	0.026548673	0	0.018867925	0
NUP107	0.119146963	0.134897361	0.075757576	0.238095238	0.155555556	0.094372905	0.113802384	0.104562738	0.13559322	0.137168142	0.103896104	0.113207547	0.5
NUP133	0.160407974	0.11143695	0.121212121	0.095238095	0.066666667	0.125771741	0.119953864	0.106463878	0.101694915	0.10619469	0.077922078	0.018867925	0.142857143
NUP153	0.149281409	0.117302053	0.136363636	0.119047619	0.088888889	0.119421415	0.097270281	0.102661597	0.084745763	0.092920354	0.181818182	0.018867925	0.095238095
NUP155	0.07232267	0.055718475	0.106060606	0.119047619	0.133333333	0.058034927	0.063052672	0.039923954	0.050847458	0.053097345	0.038961039	0	0.261904762
NUP160	0.100139082	0.076246334	0.075757576	0.166666667	0.177777778	0.112365497	0.093425606	0.108365019	0.042372881	0.066371681	0.142857143	0.018867925	0.166666667
NUP188	0.0472879	0.035190616	0	0.071428571	0	0.048862233	0.052672049	0.041825095	0.059322034	0.057522124	0.038961039	0	0.166666667
NUP205	0.063050533	0.055718475	0.045454545	0.238095238	0.022222222	0.055036162	0.059976932	0.05513308	0.008474576	0.044247788	0.142857143	0	0.214285714
NUP210	0.247102457	0.167155425	0.272727273	0.119047619	0.222222222	0.26547892	0.221453287	0.192015209	0.203389831	0.230088496	0.233766234	0.20754717	0.666666667
NUP210L	0.000463607	0	0	0	0	0.000176398	0	0	0	0	0	0	0
NUP214	0.123783032	0.120234604	0.090909091	0.142857143	0.2	0.128770506	0.093425606	0.089353612	0.093220339	0.097345133	0.116883117	0.018867925	0.261904762
NUP35	0.048215114	0.032258065	0.015151515	0.071428571	0.044444444	0.035279591	0.035755479	0.032319392	0.025423729	0.061946903	0.025974026	0	0.095238095
NUP37	0.055169217	0.035190616	0.03030303	0.071428571	0.022222222	0.028223673	0.056516724	0.070342205	0.042372881	0.039823009	0.077922078	0	0.714285714
NUP43	0.038015763	0.064516129	0.015151515	0.166666667	0.088888889	0.028400071	0.033448674	0.051330798	0.06779661	0.079646018	0.077922078	0	0.095238095
NUP50	0.178025035	0.129032258	0.121212121	0.285714286	0.155555556	0.161580526	0.160322953	0.180608365	0.084745763	0.168141593	0.246753247	0.056603774	0.571428571
NUP54	0.171534539	0.11143695	0.106060606	0.166666667	0.088888889	0.144293526	0.131103422	0.184410646	0.059322034	0.14159292	0.064935065	0.113207547	0.523809524
NUP58	0.260547056	0.170087977	0.136363636	0.047619048	0.088888889	0.1896278	0.188389081	0.174904943	0.152542373	0.168141593	0.12987013	0.018867925	0.523809524
NUP62	0.076495132	0.073313783	0.045454545	0.142857143	0.133333333	0.066149233	0.083813918	0.096958175	0.033898305	0.101769912	0.051948052	0.056603774	0.428571429
NUP62CL	0.010199351	0.011730205	0	0	0.022222222	0.002645969	0.003844675	0.003802281	0.008474576	0	0	0	0.047619048
NUP85	0.046360686	0.064516129	0.060606061	0	0.066666667	0.045510672	0.043829296	0.066539924	0.042372881	0.092920354	0.077922078	0.018867925	0.380952381
NUP88	0.064904961	0.038123167	0.075757576	0.119047619	0.022222222	0.057682131	0.057285659	0.039923954	0.050847458	0.053097345	0.038961039	0	0.214285714
NUP93	0.096893834	0.046920821	0.03030303	0.047619048	0.044444444	0.06985359	0.076509035	0.05513308	0.042372881	0.097345133	0.038961039	0.018867925	0.333333333
NUP98	0.445062587	0.240469208	0.196969697	0.214285714	0.244444444	0.358264244	0.261437908	0.182509506	0.177966102	0.119469027	0.194805195	0.094339623	0.428571429
NUPR1	0.000927214	0.005865103	0	0	0	0.001234786	0.000384468	0	0	0	0	0	0
NUPR2	0	0	0	0	0	0	0.000768935	0	0	0	0	0	0
NUS1	0.123783032	0.108504399	0.106060606	0.071428571	0.111111111	0.103369201	0.104959631	0.104562738	0.101694915	0.07079646	0.064935065	0.094339623	0.333333333
NUSAP1	0.10338433	0.020527859	0	0.023809524	0.066666667	0.035632387	0.070742022	0.009505703	0.016949153	0.004424779	0.012987013	0	3.833333333
NUTF2	0.474733426	0.211143695	0.272727273	0.428571429	0.244444444	0.286999471	0.30142253	0.279467681	0.254237288	0.243362832	0	0.132075472	1.285714286
NUTM1	0	0	0	0	0	0	0	0	0	0	0	0	0
NUTM2A	0.000463607	0	0	0	0	0.000352796	0.000768935	0	0	0	0	0	0
NUTM2A-AS1	0.202596198	0.237536657	0.181818182	0.357142857	0.355555556	0.17410478	0.196462899	0.226235741	0.220338983	0.265486726	0.207792208	0.075471698	0.380952381
NUTM2B	0.000463607	0	0	0	0	0.000529194	0.000768935	0	0	0	0	0	0
NUTM2B-AS1	0.192396847	0.263929619	0.121212121	0.214285714	0.155555556	0.193684953	0.202998847	0.226235741	0.13559322	0.212389381	0.181818182	0.113207547	0.30952381
NUTM2D	0.001390821	0	0.015151515	0	0	0.001058388	0.000384468	0.001901141	0	0	0	0	0
NUTM2E	0	0	0	0	0	0	0	0	0	0.004424779	0	0	0
NUTM2F	0	0	0	0	0	0	0	0	0	0	0	0	0
NUTM2G	0	0	0	0	0	0	0	0	0	0	0	0	0
NVL	0.040797404	0.041055718	0.015151515	0.023809524	0.088888889	0.038101958	0.043829296	0.070342205	0.059322034	0.057522124	0.025974026	0	0.119047619
NWD1	0	0	0	0	0	0	0	0	0	0	0	0	0
NWD2	0	0	0	0	0	0	0	0	0	0	0	0	0
NXF1	0.175707	0.064516129	0.090909091	0.261904762	0.088888889	0.124889751	0.130334487	0.161596958	0.110169492	0.14159292	0.077922078	0.075471698	0.5
NXF2B	0	0	0	0	0	0	0	0	0	0	0	0	0
NXF3	0	0	0	0	0	0	0	0	0	0	0	0	0
NXF5	0	0	0	0	0	0	0	0	0	0	0	0	0
NXN	0	0	0	0	0	0.00088199	0	0	0	0	0	0	0
NXNL2	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
NXPE1	0	0	0	0	0	0	0	0	0	0	0	0	0
NXPE2	0	0	0	0	0	0	0	0	0	0	0	0	0
NXPE3	0.068150209	0.049853372	0.03030303	0.023809524	0.044444444	0.052390192	0.062283737	0.068441065	0.093220339	0.057522124	0.064935065	0	0.023809524
NXPE4	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
NXPH1	0	0	0	0	0	0	0	0	0	0	0	0	0
NXPH2	0	0	0	0	0	0	0	0	0	0	0	0	0
NXPH3	0	0	0	0	0	0	0	0	0	0	0	0	0
NXPH4	0.063977747	0.023460411	0.015151515	0	0	0.014111836	0.008458285	0	0	0	0	0	0
NXT1	0.482614743	0.173020528	0.318181818	0.166666667	0.088888889	0.418415946	0.362552864	0.233840304	0.127118644	0.154867257	0.077922078	0.094339623	0.571428571
NXT2	0.038479369	0.023460411	0.015151515	0.047619048	0.044444444	0.060680896	0.077662438	0.08365019	0.084745763	0.075221239	0.012987013	0.018867925	0.19047619
NYAP1	0	0	0	0	0	0	0	0	0	0	0	0	0
NYAP2	0	0	0	0	0	0.000352796	0.000384468	0.001901141	0	0.004424779	0	0	0
NYNRIN	0.000927214	0	0.015151515	0	0	0.000176398	0	0	0	0	0	0	0
NYX	0	0	0	0	0	0	0	0	0	0	0	0	0
OAF	0.001390821	0	0	0	0	0.005821132	0.00461361	0.005703422	0	0.004424779	0	0	0
OARD1	0.097821048	0.102639296	0.136363636	0.119047619	0.244444444	0.097724466	0.126874279	0.152091255	0.169491525	0.119469027	0.064935065	0.056603774	0.404761905
OAS1	0.122855818	0.035190616	0.045454545	0.047619048	0.044444444	0.053801376	0.08035371	0.098859316	0.101694915	0.137168142	0.038961039	0.037735849	0.380952381
OAS2	0.132127955	0.123167155	0.045454545	0.095238095	0.2	0.100370436	0.120338331	0.133079848	0.186440678	0.137168142	0.090909091	0.037735849	0.452380952
OAS3	0.082058414	0.035190616	0.045454545	0.023809524	0.088888889	0.02152055	0.024990388	0.032319392	0.033898305	0.008849558	0.038961039	0	0.095238095
OASL	0.515067223	0.161290323	0.090909091	0.047619048	0.244444444	0.23531487	0.29834679	0.093155894	0.254237288	0.079646018	0.207792208	0.056603774	0.80952381
OAT	0.425127492	0.175953079	0.166666667	0.095238095	0.111111111	0.344505204	0.320261438	0.294676806	0.084745763	0.123893805	0.090909091	0.113207547	0.80952381
OAZ1	4.776541493	2.583577713	2.227272727	2.19047619	2.755555556	3.625154348	3.575547866	3.085551331	2.550847458	2.615044248	0.61038961	1.830188679	8.476190476
OAZ2	0.076031525	0.049853372	0.03030303	0	0.044444444	0.060151702	0.062668205	0.074144487	0.084745763	0.030973451	0.012987013	0.094339623	0.19047619
OAZ3	0.002781641	0	0	0	0	0.003175163	0.003460208	0.003802281	0	0.004424779	0	0	0
OBP2A	0	0	0	0	0	0	0	0	0	0	0	0	0
OBP2B	0	0	0	0	0	0	0	0	0	0	0	0	0
OBSCN	0.014371813	0.008797654	0.03030303	0	0	0.004939143	0.00768935	0	0	0.008849558	0.038961039	0	0
OBSL1	0.005563282	0.002932551	0	0	0	0	0	0	0	0	0	0	0
OCA2	0.003245248	0	0	0	0.022222222	0.000529194	0.002691273	0.001901141	0	0.004424779	0	0	0
OCEL1	0.08715809	0.04398827	0.106060606	0.166666667	0.111111111	0.105662374	0.094579008	0.079847909	0.059322034	0.092920354	0.051948052	0.037735849	0.30952381
OCIAD1	0.705609643	0.454545455	0.53030303	0.452380952	0.444444444	0.47927324	0.484813533	0.52661597	0.483050847	0.5	0.246753247	0.283018868	1.047619048
OCIAD1-AS1	0.001390821	0.002932551	0	0	0	0.00088199	0.000768935	0	0	0	0	0	0
OCIAD2	0.514603616	0.316715543	0.378787879	0.380952381	0.311111111	0.225436585	0.239907728	0.205323194	0.245762712	0.17699115	0.116883117	0.188679245	0.619047619
OCLM	0.000927214	0	0	0	0	0.000705592	0.000768935	0.001901141	0	0	0	0	0
OCLN	0.001854427	0.002932551	0	0	0.022222222	0.001587582	0.00153787	0.001901141	0	0.017699115	0	0	0.023809524
OCM	0.000463607	0	0	0	0	0	0.000768935	0	0	0	0	0	0
OCRL	0.000463607	0	0.015151515	0.023809524	0	0.00088199	0.00153787	0.003802281	0	0	0	0	0
OCSTAMP	0	0	0	0	0	0	0	0	0	0	0	0	0
ODAM	0	0	0	0	0	0	0	0	0	0	0	0	0
ODC1	0.741307371	0.51026393	0.272727273	0.023809524	0.155555556	0.47927324	0.605536332	0.714828897	0.262711864	0.314159292	0.116883117	0.188679245	1.547619048
ODF1	0	0	0	0	0	0	0	0	0	0	0	0	0
ODF2	0.160407974	0.129032258	0.166666667	0.047619048	0.111111111	0.139354383	0.119569396	0.095057034	0.093220339	0.119469027	0.064935065	0.094339623	0.619047619
ODF2-AS1	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
ODF2L	0.328233658	0.246334311	0.333333333	0.404761905	0.2	0.245016758	0.227989235	0.260456274	0.101694915	0.269911504	0.194805195	0.188679245	0.285714286
ODF3	0	0	0	0	0	0	0	0	0	0	0	0	0
ODF3B	0.077885953	0.035190616	0.015151515	0.023809524	0.044444444	0.028576469	0.031526336	0.038022814	0.025423729	0.030973451	0	0	0.023809524
ODF3L1	0.00741771	0	0	0	0	0.000529194	0.002691273	0	0	0	0	0	0
ODF3L2	0	0	0	0	0	0	0	0	0	0	0	0	0
ODF4	0	0	0	0	0	0	0	0	0	0	0	0	0
OFCC1	0	0	0	0	0	0	0	0	0	0	0	0	0
OFD1	0.532220677	0.545454545	0.212121212	0.333333333	0.311111111	0.415769977	0.487504806	0.366920152	0.262711864	0.39380531	0.272727273	0.169811321	0.357142857
OGDH	0.13583681	0.090909091	0.106060606	0.166666667	0.022222222	0.125771741	0.119184929	0.134980989	0.101694915	0.101769912	0.12987013	0.056603774	0.285714286
OGDHL	0.000927214	0	0	0	0	0.000705592	0.000384468	0	0	0	0	0	0
OGFOD1	0.088085304	0.055718475	0.03030303	0.095238095	0.022222222	0.055388957	0.053440984	0.077946768	0.025423729	0.07079646	0.038961039	0.018867925	0.095238095
OGFOD2	0.033843301	0.061583578	0.090909091	0.095238095	0.088888889	0.040042336	0.038446751	0.051330798	0.025423729	0.039823009	0.012987013	0.018867925	0.119047619
OGFOD3	0.088548911	0.058651026	0.121212121	0.095238095	0.088888889	0.084671018	0.085351788	0.072243346	0.101694915	0.123893805	0.038961039	0.018867925	0.30952381
OGFR	0.280018544	0.196480938	0.227272727	0.142857143	0.244444444	0.245545952	0.257593233	0.321292776	0.211864407	0.300884956	0.090909091	0.113207547	0.80952381
OGFR-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
OGFRL1	0.062586926	0.052785924	0.060606061	0	0.044444444	0.054859764	0.059592464	0.043726236	0.042372881	0.030973451	0.090909091	0.018867925	0.095238095
OGFRP1	0.003708855	0	0	0	0	0.001940377	0.001922338	0.001901141	0	0	0	0	0.047619048
OGG1	0.067686602	0.08797654	0.090909091	0.142857143	0.044444444	0.060151702	0.093810073	0.133079848	0.059322034	0.168141593	0.051948052	0.113207547	0.238095238
OGN	0.000463607	0	0	0	0	0.000529194	0.001153403	0.003802281	0	0	0	0	0
OGT	0.525266574	0.536656891	0.636363636	0.738095238	0.711111111	0.456517904	0.370626682	0.418250951	0.313559322	0.517699115	0.714285714	0.245283019	0.30952381
OIP5	0.006954103	0.002932551	0	0	0.022222222	0.003175163	0.006920415	0.003802281	0	0.008849558	0	0	0.619047619
OIT3	0	0	0	0	0	0	0	0	0	0	0	0	0
OLA1	0.358831711	0.219941349	0.409090909	0.333333333	0.288888889	0.279767155	0.282968089	0.302281369	0.279661017	0.225663717	0.155844156	0.188679245	1.19047619
OLAH	0.000927214	0	0	0.023809524	0	0	0.000384468	0	0	0	0	0	0
OLFM1	0	0	0	0	0	0	0	0	0	0	0	0	0
OLFM2	0.009272137	0.014662757	0	0	0	0.008290704	0.036524414	0.022813688	0.016949153	0.03539823	0.012987013	0.018867925	0
OLFM3	0	0	0	0	0	0	0	0	0	0	0	0	0
OLFM4	0.000927214	0	0	0	0	0.001234786	0.000384468	0.003802281	0	0	0	0	0
OLFML1	0	0	0	0	0	0	0	0	0	0	0	0	0
OLFML2A	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
OLFML2B	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
OLFML3	0.002318034	0	0	0	0	0.001411184	0.000384468	0	0	0	0	0	0
OLIG1	0	0	0	0	0	0.000176398	0.000384468	0	0	0	0	0	0
OLIG2	0	0.002932551	0	0	0	0	0.000768935	0	0	0	0	0	0
OLMALINC	0.013444599	0.020527859	0.03030303	0.047619048	0.022222222	0.002469571	0.004229143	0.007604563	0	0.004424779	0	0	0.023809524
OLR1	0.002318034	0.008797654	0	0	0	0.002998765	0.004229143	0	0	0	0	0	0
OMA1	0.05609643	0.06744868	0.03030303	0.142857143	0.088888889	0.046745458	0.065359477	0.057034221	0.059322034	0.075221239	0.090909091	0.018867925	0.166666667
OMD	0.000463607	0	0	0	0	0.000705592	0.000768935	0.001901141	0	0	0	0	0.023809524
OMG	0.001390821	0	0	0	0	0.000529194	0.000384468	0	0	0	0	0	0
OMP	0	0	0	0	0	0	0	0	0	0	0	0	0
ONECUT1	0	0	0	0	0	0	0	0	0	0	0	0	0
ONECUT2	0	0	0	0	0	0	0	0	0	0	0	0	0
ONECUT3	0	0	0	0	0	0	0	0	0	0	0	0	0
OOEP	0.000463607	0	0	0	0	0.00088199	0.003844675	0.001901141	0	0	0	0	0.023809524
OOEP-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
OPA1	0.177097821	0.117302053	0.136363636	0.166666667	0.088888889	0.107602752	0.099577086	0.076045627	0.101694915	0.088495575	0.103896104	0.056603774	0.452380952
OPA1-AS1	0.000463607	0	0	0	0	0	0.000384468	0	0	0	0	0	0
OPA3	0.055169217	0.032258065	0.015151515	0.023809524	0.044444444	0.055036162	0.051518647	0.058935361	0.050847458	0.061946903	0.038961039	0	0.166666667
OPALIN	0	0	0	0	0	0	0	0	0	0	0	0	0
OPCML	0.001390821	0	0	0.023809524	0	0	0	0	0	0	0	0	0
OPHN1	0.001854427	0.002932551	0	0	0	0.013582642	0.014994233	0.015209125	0.016949153	0.022123894	0	0.018867925	0
OPLAH	0.003245248	0	0	0	0	0.000352796	0.00153787	0	0	0	0	0	0
OPN1LW	0	0	0	0	0	0.000352796	0.000768935	0	0	0	0	0	0
OPN1MW	0	0	0	0	0	0	0	0	0	0	0	0	0
OPN1MW3	0	0	0	0	0	0	0	0	0	0	0	0	0
OPN1SW	0	0	0	0	0	0	0	0	0	0	0	0	0
OPN3	0.052851182	0.032258065	0	0.095238095	0.044444444	0.030693244	0.038446751	0.034220532	0.033898305	0.039823009	0.038961039	0.018867925	0.119047619
OPN4	0	0	0	0	0	0	0	0	0	0	0	0	0
OPN5	0	0	0	0	0	0	0	0	0	0	0	0	0
OPRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
OPRK1	0.000927214	0	0	0	0	0	0	0	0	0	0	0	0
OPRL1	0.000463607	0	0	0	0	0.001411184	0.000768935	0.001901141	0.008474576	0.008849558	0	0	0
OPRM1	0	0	0	0	0	0	0	0	0	0	0	0	0
OPTN	0.672693556	0.483870968	0.46969697	0.380952381	0.555555556	0.496913036	0.653210304	0.560836502	0.449152542	0.504424779	0.298701299	0.245283019	1.357142857
OR10A2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10A4	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10A5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10AD1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10G2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10J1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10K1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10P1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10R2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10S1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10T2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10V1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11G2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR13A1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR13C2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR13C3	0	0	0	0	0	0	0	0	0	0	0	0	0
OR13C5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR13C9	0	0	0	0	0	0	0	0	0	0	0	0	0
OR13D1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR14A2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1D2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1D5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1E1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1F1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1G1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1J4	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1K1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1L6	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1L8	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1N1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1N2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1Q1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A1-AS1	0.006954103	0	0	0	0	0.002116775	0.004229143	0	0.008474576	0	0	0	0.023809524
OR2A4	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A42	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A7	0.000463607	0	0	0	0	0	0	0	0.008474576	0	0	0	0
OR2AE1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AG2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AK2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AT4	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2B11	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2B2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2B3	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2B6	0	0	0	0	0	0	0.001153403	0	0	0	0	0	0
OR2C1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2C3	0.000463607	0	0	0	0	0.000529194	0	0	0	0	0	0	0
OR2D2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2D3	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2G2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2G6	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2K2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L13	0.003245248	0	0	0	0	0.000529194	0.001153403	0	0	0	0	0	0
OR2L2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L3	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T10	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T11	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T29	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T3	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T33	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T34	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T8	0	0	0	0	0	0.000176398	0.000384468	0	0	0	0	0	0
OR2W3	0	0	0	0	0	0.000176398	0.000384468	0	0	0	0	0	0
OR2Y1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR3A1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR3A2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4B1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4C6	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4D1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F21	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F3	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4X2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51B5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51E1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51E2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51I1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51J1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51Q1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52B6	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52D1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52E6	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52H1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52I1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52K1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52K2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52L1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52N1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52N2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR52N4	0	0	0	0	0	0	0	0	0	0	0.012987013	0	0
OR52N5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR56B1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5AN1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5AU1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5B12	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5B2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5B21	0.000463607	0	0	0	0	0	0.000384468	0	0	0	0	0	0
OR5K1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5K2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6A2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C70	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6K3	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7D2	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7E24	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8A1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8B3	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8G1	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8G5	0	0	0	0	0	0	0	0	0	0	0	0	0
OR9A4	0	0	0	0	0	0	0	0	0	0	0	0	0
